_id,index,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken_(min)
6460e83dd043ebe8d64cb500,17616,32.0,4.4,Windy,Medium,2,scooter,1.0,No,Metropolitian,31
6460e83dd043ebe8d64c9775,10053,22.0,4.8,Cloudy,Low,2,electric_scooter,1.0,No,Metropolitian,14
6460e83dd043ebe8d64c92a7,8823,32.0,4.9,Cloudy,Low,2,electric_scooter,0.0,No,Metropolitian,18
6460e83dd043ebe8d64c7f04,3796,31.0,4.5,Sunny,Jam,2,scooter,1.0,No,Metropolitian,27
6460e83dd043ebe8d64c9834,10244,20.0,4.0,Fog,Jam,1,scooter,2.0,No,Metropolitian,44
6460e83dd043ebe8d64c7f86,3926,33.0,4.9,Stormy,Medium,1,motorcycle,0.0,No,Metropolitian,29
6460e83dd043ebe8d64c860d,5597,38.0,4.9,Fog,Low,0,motorcycle,1.0,No,Urban,24
6460e83dd043ebe8d64c7655,1573,39.0,4.9,Sunny,Jam,1,motorcycle,1.0,No,Metropolitian,17
6460e83dd043ebe8d64ca063,12339,38.0,4.5,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,25
6460e83dd043ebe8d64c8cdf,7343,34.0,4.9,Fog,Medium,2,scooter,1.0,No,Metropolitian,36
6460e83dd043ebe8d64ca76e,14142,32.0,4.4,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,26
6460e83dd043ebe8d64d0bc4,39828,29.0,4.8,Sunny,Low,1,scooter,1.0,No,Metropolitian,23
6460e83dd043ebe8d64cb61b,17899,25.0,5.0,Stormy,Low,1,scooter,0.0,No,Metropolitian,11
6460e83dd043ebe8d64d1b73,43843,25.0,4.3,Windy,Low,0,motorcycle,1.0,No,Urban,28
6460e83dd043ebe8d64ce57a,30026,31.0,4.1,Sandstorms,Jam,0,motorcycle,2.0,No,Metropolitian,54
6460e83dd043ebe8d64ca91a,14570,34.0,4.7,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,29
6460e83dd043ebe8d64d2194,45412,32.0,4.8,Fog,Low,0,motorcycle,0.0,No,Metropolitian,23
6460e83dd043ebe8d64c9868,10296,39.0,4.2,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,25
6460e83dd043ebe8d64cf177,33095,25.0,4.7,Sunny,Jam,1,motorcycle,1.0,No,Urban,13
6460e83dd043ebe8d64ca61d,13805,23.0,5.0,Sandstorms,Jam,0,motorcycle,2.0,No,Metropolitian,39
6460e83dd043ebe8d64cfbd2,35746,35.0,4.8,Windy,Low,2,electric_scooter,1.0,No,Metropolitian,22
6460e83dd043ebe8d64c9459,9257,26.0,4.2,Sandstorms,High,0,motorcycle,1.0,No,Metropolitian,32
6460e83dd043ebe8d64c9b57,11047,30.0,3.5,Windy,Jam,1,scooter,1.0,No,Metropolitian,33
6460e83dd043ebe8d64cf3d0,33696,31.0,4.2,Sandstorms,Medium,0,motorcycle,0.0,No,Metropolitian,48
6460e83dd043ebe8d64cd5eb,26043,50.0,6.0,,,3,electric_scooter,0.0,No,Metropolitian,20
6460e83dd043ebe8d64cb1a8,16760,34.0,4.9,Stormy,Low,2,motorcycle,1.0,No,Metropolitian,27
6460e83dd043ebe8d64c92a3,8819,39.0,4.4,Windy,Medium,1,motorcycle,1.0,No,Metropolitian,34
6460e83dd043ebe8d64d2070,45120,24.0,4.9,Sunny,Low,2,motorcycle,0.0,No,Metropolitian,17
6460e83dd043ebe8d64cd7ea,26554,21.0,4.9,Windy,Jam,1,scooter,1.0,No,Metropolitian,20
6460e83dd043ebe8d64cdf52,28450,36.0,5.0,Fog,Medium,2,electric_scooter,0.0,No,Metropolitian,19
6460e83dd043ebe8d64ce212,29154,28.0,4.1,Fog,Jam,2,scooter,1.0,No,Metropolitian,33
6460e83dd043ebe8d64cb32f,17151,28.0,4.1,Fog,Medium,1,scooter,0.0,No,Urban,39
6460e83dd043ebe8d64ca6ac,13948,32.0,4.8,Sandstorms,Medium,1,scooter,1.0,No,Metropolitian,23
6460e83dd043ebe8d64c83ea,5050,38.0,4.8,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,30
6460e83dd043ebe8d64cffc7,36759,21.0,4.4,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,37
6460e83dd043ebe8d64cf695,34405,27.0,4.2,Cloudy,Jam,1,motorcycle,2.0,No,Urban,42
6460e83dd043ebe8d64c9430,9216,22.0,4.8,Fog,Jam,1,scooter,0.0,No,Metropolitian,30
6460e83dd043ebe8d64cc404,21460,20.0,4.3,Sandstorms,Low,0,motorcycle,0.0,No,Metropolitian,27
6460e83dd043ebe8d64ce6c7,30359,27.0,4.7,Fog,Low,2,scooter,0.0,No,Urban,20
6460e83dd043ebe8d64ca0a2,12402,37.0,4.1,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,32
6460e83dd043ebe8d64cc8b3,22659,,,,,3,scooter,0.0,No,Urban,11
6460e83dd043ebe8d64cdb08,27352,34.0,4.5,Fog,Medium,2,scooter,0.0,No,Metropolitian,17
6460e83dd043ebe8d64d204d,45085,,,Sandstorms,Jam,1,motorcycle,1.0,No,Metropolitian,21
6460e83dd043ebe8d64c838a,4954,27.0,4.7,Stormy,Jam,1,motorcycle,1.0,No,Metropolitian,29
6460e83dd043ebe8d64cf003,32723,25.0,4.9,Sunny,Low,1,scooter,1.0,No,Metropolitian,25
6460e83dd043ebe8d64d1eb5,44677,32.0,4.7,Cloudy,High,1,motorcycle,1.0,No,Metropolitian,27
6460e83dd043ebe8d64cef6c,32572,26.0,4.9,Stormy,Medium,0,motorcycle,1.0,No,Urban,27
6460e83dd043ebe8d64ca3b9,13193,35.0,4.7,Sunny,Low,1,motorcycle,1.0,No,Metropolitian,16
6460e83dd043ebe8d64ccf95,24421,24.0,4.9,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,20
6460e83dd043ebe8d64cf5be,34190,31.0,4.6,Stormy,Jam,1,scooter,1.0,No,Urban,28
6460e83dd043ebe8d64cc2a4,21108,29.0,4.7,Stormy,Jam,2,motorcycle,1.0,No,Metropolitian,18
6460e83dd043ebe8d64cea6f,31295,36.0,4.6,Stormy,High,0,motorcycle,1.0,No,Metropolitian,48
6460e83dd043ebe8d64cbc63,19507,29.0,5.0,Cloudy,Jam,2,electric_scooter,0.0,No,Metropolitian,26
6460e83dd043ebe8d64cf273,33347,20.0,4.8,Fog,Low,1,scooter,1.0,No,Metropolitian,11
6460e83dd043ebe8d64d1354,41764,34.0,5.0,Fog,Jam,1,motorcycle,1.0,No,Metropolitian,39
6460e83dd043ebe8d64d0879,38985,36.0,4.6,Sandstorms,Low,2,scooter,1.0,No,,21
6460e83dd043ebe8d64cfb29,35577,35.0,4.2,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,37
6460e83dd043ebe8d64c76fb,1739,32.0,4.4,Stormy,Jam,1,scooter,2.0,No,Metropolitian,40
6460e83dd043ebe8d64d0d9a,40298,37.0,4.2,Cloudy,Low,2,scooter,0.0,No,Metropolitian,36
6460e83dd043ebe8d64cea71,31297,36.0,4.8,Stormy,High,1,motorcycle,1.0,No,Metropolitian,26
6460e83dd043ebe8d64d0622,38386,,,Windy,Jam,0,motorcycle,2.0,No,Metropolitian,46
6460e83dd043ebe8d64c903b,8203,,,,,3,electric_scooter,1.0,No,Metropolitian,27
6460e83dd043ebe8d64cc678,22088,39.0,4.7,Cloudy,Medium,2,electric_scooter,1.0,No,Metropolitian,42
6460e83dd043ebe8d64c9840,10256,23.0,5.0,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,34
6460e83dd043ebe8d64cc7e9,22457,32.0,4.7,Sunny,Jam,0,motorcycle,0.0,No,Metropolitian,21
6460e83dd043ebe8d64cb113,16611,21.0,4.9,Sunny,Medium,2,scooter,0.0,No,Urban,10
6460e83dd043ebe8d64ce99f,31087,39.0,4.5,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,35
6460e83dd043ebe8d64cf05a,32810,29.0,4.6,Sandstorms,High,2,motorcycle,0.0,No,Metropolitian,17
6460e83dd043ebe8d64d1800,42960,35.0,4.2,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,23
6460e83dd043ebe8d64c7d95,3429,29.0,5.0,Sunny,Jam,1,scooter,0.0,No,Metropolitian,16
6460e83dd043ebe8d64cef0a,32474,26.0,4.7,Fog,Medium,1,scooter,1.0,No,Metropolitian,19
6460e83dd043ebe8d64d0dbd,40333,39.0,4.7,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,31
6460e83dd043ebe8d64d185c,43052,24.0,5.0,Fog,Low,1,scooter,1.0,No,Metropolitian,26
6460e83dd043ebe8d64d0759,38697,22.0,4.9,Stormy,Low,1,motorcycle,0.0,No,Metropolitian,11
6460e83dd043ebe8d64c872c,5884,35.0,4.8,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,39
6460e83dd043ebe8d64d10d3,41123,38.0,4.6,Fog,Low,0,motorcycle,0.0,No,Metropolitian,26
6460e83dd043ebe8d64cb169,16697,34.0,4.6,Stormy,High,1,scooter,1.0,No,Urban,33
6460e83dd043ebe8d64ca6ca,13978,34.0,4.8,Sunny,Jam,1,motorcycle,0.0,No,Metropolitian,29
6460e83dd043ebe8d64d10b4,41092,39.0,4.8,Stormy,Low,2,scooter,1.0,No,Metropolitian,26
6460e83dd043ebe8d64cbb3a,19210,20.0,4.7,Stormy,High,2,electric_scooter,1.0,No,Urban,15
6460e83dd043ebe8d64c9678,9800,26.0,4.7,Windy,Low,1,motorcycle,1.0,No,Urban,17
6460e83dd043ebe8d64d08a0,39024,37.0,4.7,Sunny,Low,2,electric_scooter,0.0,No,Metropolitian,16
6460e83dd043ebe8d64ce1df,29103,34.0,4.7,Sunny,Low,2,motorcycle,1.0,No,Urban,28
6460e83dd043ebe8d64c8d89,7513,32.0,3.7,Sandstorms,Medium,1,scooter,1.0,No,Metropolitian,34
6460e83dd043ebe8d64d081b,38891,27.0,4.6,Sunny,Medium,0,motorcycle,0.0,No,Metropolitian,16
6460e83dd043ebe8d64cd987,26967,37.0,4.8,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,25
6460e83dd043ebe8d64ccb8f,23391,20.0,5.0,Fog,Low,1,scooter,1.0,No,Metropolitian,27
6460e83dd043ebe8d64c7c23,3059,37.0,5.0,Sandstorms,Jam,0,motorcycle,2.0,No,Metropolitian,39
6460e83dd043ebe8d64cb473,17475,32.0,4.9,Windy,Jam,1,scooter,1.0,No,Metropolitian,26
6460e83dd043ebe8d64d01f9,37321,35.0,4.9,Cloudy,Low,1,scooter,1.0,No,Metropolitian,18
6460e83dd043ebe8d64d0e79,40521,25.0,4.4,Stormy,Low,0,motorcycle,1.0,No,,16
6460e83dd043ebe8d64c8a67,6711,39.0,4.1,Windy,High,0,motorcycle,1.0,No,Urban,40
6460e83dd043ebe8d64c7d99,3433,29.0,4.7,Stormy,Jam,2,electric_scooter,0.0,No,Urban,24
6460e83dd043ebe8d64c7ffc,4044,32.0,4.6,Fog,Low,1,motorcycle,1.0,No,Urban,17
6460e83dd043ebe8d64d0634,38404,39.0,4.5,Stormy,Low,0,motorcycle,1.0,No,Urban,28
6460e83dd043ebe8d64ca534,13572,21.0,4.6,Stormy,Low,1,motorcycle,1.0,No,Metropolitian,14
6460e83dd043ebe8d64cba1e,18926,23.0,4.6,Cloudy,High,2,scooter,1.0,No,Metropolitian,31
6460e83dd043ebe8d64ca033,12291,26.0,4.4,Fog,Jam,2,scooter,1.0,No,Metropolitian,36
6460e83dd043ebe8d64cd5e4,26036,32.0,4.8,Sandstorms,Low,1,scooter,1.0,No,Urban,29
6460e83dd043ebe8d64cd1b5,24965,32.0,4.0,Fog,Jam,1,motorcycle,1.0,Yes,Metropolitian,45
6460e83dd043ebe8d64c7b81,2897,36.0,4.6,Cloudy,Jam,2,motorcycle,2.0,No,Urban,37
6460e83dd043ebe8d64cdfe6,28598,39.0,4.9,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,44
6460e83dd043ebe8d64ce94d,31005,38.0,4.8,Stormy,Low,1,scooter,1.0,No,Metropolitian,23
6460e83dd043ebe8d64c8e98,7784,31.0,5.0,Stormy,High,1,scooter,1.0,No,Metropolitian,34
6460e83dd043ebe8d64d022f,37375,32.0,5.0,Sandstorms,High,1,motorcycle,1.0,No,Metropolitian,26
6460e83dd043ebe8d64c9305,8917,23.0,4.7,Sandstorms,Medium,1,motorcycle,1.0,No,Metropolitian,21
6460e83dd043ebe8d64ca23a,12810,37.0,4.6,Cloudy,Medium,1,motorcycle,1.0,No,Urban,32
6460e83dd043ebe8d64ca54f,13599,29.0,4.4,Fog,Jam,2,electric_scooter,2.0,No,Urban,38
6460e83dd043ebe8d64ccaa8,23160,22.0,4.9,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,33
6460e83dd043ebe8d64ccb38,23304,30.0,4.0,Sandstorms,High,0,motorcycle,1.0,No,Metropolitian,31
6460e83dd043ebe8d64ce167,28983,32.0,4.7,Windy,Low,1,scooter,0.0,No,Metropolitian,19
6460e83dd043ebe8d64cfb81,35665,37.0,4.1,Sandstorms,Medium,2,scooter,1.0,No,Urban,31
6460e83dd043ebe8d64cce04,24020,30.0,4.3,Stormy,Low,0,motorcycle,1.0,No,Urban,22
6460e83dd043ebe8d64c73fe,974,34.0,3.5,Windy,Jam,1,motorcycle,1.0,No,Urban,33
6460e83dd043ebe8d64caa69,14905,20.0,5.0,Sunny,Low,2,scooter,0.0,No,Metropolitian,22
6460e83dd043ebe8d64cc6f2,22210,32.0,4.7,Windy,Medium,1,motorcycle,0.0,No,Metropolitian,30
6460e83dd043ebe8d64cac8f,15455,39.0,4.6,Cloudy,Low,2,motorcycle,0.0,No,Metropolitian,16
6460e83dd043ebe8d64cd831,26625,31.0,4.3,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,23
6460e83dd043ebe8d64d0534,38148,26.0,4.6,Stormy,Jam,2,motorcycle,0.0,No,Metropolitian,29
6460e83dd043ebe8d64c729c,620,24.0,4.2,Cloudy,Medium,2,scooter,1.0,No,Metropolitian,35
6460e83dd043ebe8d64cd786,26454,35.0,4.7,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,26
6460e83dd043ebe8d64c7e3d,3597,30.0,4.6,Fog,Jam,0,motorcycle,1.0,No,Urban,45
6460e83dd043ebe8d64c9710,9952,33.0,4.5,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,22
6460e83dd043ebe8d64cc379,21321,36.0,4.7,Sandstorms,Low,1,motorcycle,1.0,No,Metropolitian,23
6460e83dd043ebe8d64d1318,41704,22.0,4.4,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,26
6460e83dd043ebe8d64c855a,5418,,,,,3,motorcycle,0.0,No,Metropolitian,23
6460e83dd043ebe8d64d110d,41181,39.0,4.9,Stormy,Low,1,motorcycle,1.0,No,Metropolitian,23
6460e83dd043ebe8d64ce039,28681,27.0,4.5,Stormy,Low,2,scooter,0.0,No,Metropolitian,15
6460e83dd043ebe8d64cff49,36633,27.0,4.7,Fog,High,1,scooter,0.0,No,Metropolitian,31
6460e83dd043ebe8d64cd6d5,26277,26.0,4.7,Sunny,Low,2,electric_scooter,0.0,No,Metropolitian,18
6460e83dd043ebe8d64ce5d8,30120,22.0,4.6,Windy,Low,2,electric_scooter,1.0,No,Urban,11
6460e83dd043ebe8d64cec0e,31710,24.0,4.7,Sandstorms,High,0,motorcycle,0.0,No,Metropolitian,21
6460e83dd043ebe8d64d1839,43017,27.0,4.8,Stormy,Low,2,electric_scooter,,No,Metropolitian,10
6460e83dd043ebe8d64cc889,22617,21.0,4.7,Sandstorms,High,1,motorcycle,1.0,No,Metropolitian,13
6460e83dd043ebe8d64c781c,2028,38.0,4.8,Stormy,Low,0,motorcycle,0.0,No,Urban,29
6460e83dd043ebe8d64ca130,12544,28.0,4.6,Windy,Medium,2,electric_scooter,1.0,No,Metropolitian,22
6460e83dd043ebe8d64d1224,41460,32.0,4.7,Windy,Low,0,motorcycle,1.0,No,Metropolitian,29
6460e83dd043ebe8d64c7118,232,31.0,4.5,Sunny,Jam,0,motorcycle,0.0,No,Urban,29
6460e83dd043ebe8d64cd821,26609,24.0,4.8,Cloudy,Medium,2,electric_scooter,0.0,No,Metropolitian,14
6460e83dd043ebe8d64cd409,25561,32.0,4.8,Fog,Low,2,electric_scooter,1.0,No,Urban,18
6460e83dd043ebe8d64cd700,26320,,,,,3,electric_scooter,1.0,No,Metropolitian,36
6460e83dd043ebe8d64c7ee3,3763,23.0,4.5,Stormy,Jam,1,scooter,1.0,No,Metropolitian,19
6460e83dd043ebe8d64c9b2f,11007,27.0,5.0,Stormy,Medium,2,scooter,0.0,No,Metropolitian,25
6460e83dd043ebe8d64ce340,29456,21.0,4.4,Fog,Jam,1,motorcycle,1.0,No,Metropolitian,33
6460e83dd043ebe8d64cb475,17477,26.0,4.5,Windy,Jam,2,scooter,1.0,No,Metropolitian,23
6460e83dd043ebe8d64d009a,36970,36.0,4.7,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,33
6460e83dd043ebe8d64c8ca0,7280,31.0,4.9,Stormy,Low,1,scooter,0.0,No,Metropolitian,24
6460e83dd043ebe8d64cac68,15416,36.0,4.6,Fog,Jam,1,scooter,1.0,No,Urban,35
6460e83dd043ebe8d64cf0d0,32928,25.0,4.7,Cloudy,High,2,scooter,1.0,No,Metropolitian,26
6460e83dd043ebe8d64d1115,41189,26.0,4.7,Fog,Medium,2,scooter,1.0,No,Urban,27
6460e83dd043ebe8d64cf1f6,33222,39.0,5.0,Cloudy,Medium,0,motorcycle,1.0,Yes,Metropolitian,42
6460e83dd043ebe8d64cc5c8,21912,38.0,4.8,Fog,Jam,1,scooter,1.0,No,Metropolitian,36
6460e83dd043ebe8d64cac86,15446,32.0,4.5,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,22
6460e83dd043ebe8d64c7a00,2512,32.0,4.8,Windy,Medium,2,electric_scooter,0.0,No,Metropolitian,28
6460e83dd043ebe8d64c8324,4852,35.0,4.8,Windy,Medium,0,motorcycle,2.0,No,Metropolitian,40
6460e83dd043ebe8d64c879c,5996,20.0,4.4,Fog,Jam,2,motorcycle,0.0,No,Metropolitian,43
6460e83dd043ebe8d64cc023,20467,23.0,4.8,Sandstorms,Medium,0,motorcycle,0.0,No,Urban,10
6460e83dd043ebe8d64d0221,37361,28.0,4.6,Stormy,High,1,motorcycle,0.0,No,Metropolitian,22
6460e83dd043ebe8d64cad03,15571,34.0,4.7,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,30
6460e83dd043ebe8d64cea7b,31307,29.0,5.0,Cloudy,High,2,motorcycle,1.0,No,Metropolitian,22
6460e83dd043ebe8d64cee4d,32285,35.0,4.7,Sunny,Jam,0,motorcycle,0.0,No,Metropolitian,27
6460e83dd043ebe8d64cdca3,27763,22.0,4.8,Cloudy,Low,0,motorcycle,1.0,No,Urban,24
6460e83dd043ebe8d64cd535,25861,35.0,4.6,Fog,Jam,0,motorcycle,0.0,No,Urban,41
6460e83dd043ebe8d64cecd7,31911,22.0,4.9,Windy,Medium,1,motorcycle,1.0,No,Metropolitian,19
6460e83dd043ebe8d64cab53,15139,29.0,4.6,Fog,Medium,2,motorcycle,0.0,No,Urban,11
6460e83dd043ebe8d64cf111,32993,30.0,4.6,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,23
6460e83dd043ebe8d64c9db7,11655,36.0,4.9,Sunny,High,1,scooter,1.0,No,Urban,15
6460e83dd043ebe8d64c8a62,6706,37.0,4.1,Sandstorms,Jam,2,scooter,1.0,No,Metropolitian,35
6460e83dd043ebe8d64c820a,4570,23.0,4.6,Cloudy,Low,1,motorcycle,0.0,No,Metropolitian,26
6460e83dd043ebe8d64d0113,37091,15.0,1.0,,,3,electric_scooter,1.0,No,Urban,30
6460e83dd043ebe8d64ca59d,13677,31.0,5.0,Cloudy,Jam,2,electric_scooter,0.0,No,Metropolitian,49
6460e83dd043ebe8d64c8c4d,7197,39.0,3.9,Cloudy,Low,1,scooter,1.0,No,Metropolitian,37
6460e83dd043ebe8d64cb62e,17918,29.0,4.7,Sandstorms,Medium,2,scooter,0.0,No,Metropolitian,27
6460e83dd043ebe8d64ce782,30546,34.0,4.8,Windy,Medium,1,scooter,1.0,No,Metropolitian,29
6460e83dd043ebe8d64d18e7,43191,31.0,4.6,Sandstorms,Low,2,motorcycle,1.0,No,Metropolitian,24
6460e83dd043ebe8d64d05ab,38267,33.0,4.2,Stormy,High,2,motorcycle,1.0,No,Metropolitian,33
6460e83dd043ebe8d64cb820,18416,35.0,4.2,Cloudy,Low,0,motorcycle,2.0,No,Metropolitian,41
6460e83dd043ebe8d64ca0a6,12406,,,,,3,motorcycle,1.0,No,Urban,29
6460e83dd043ebe8d64c95d7,9639,29.0,4.9,Fog,Jam,2,scooter,2.0,No,Metropolitian,36
6460e83dd043ebe8d64c8d4d,7453,,,Sunny,Jam,2,scooter,0.0,No,Urban,13
6460e83dd043ebe8d64ceffd,32717,32.0,4.8,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,24
6460e83dd043ebe8d64c7096,102,39.0,4.7,Cloudy,Low,1,scooter,0.0,No,Metropolitian,15
6460e83dd043ebe8d64cb3b2,17282,32.0,4.6,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,40
6460e83dd043ebe8d64ca66d,13885,38.0,5.0,Cloudy,Jam,2,motorcycle,3.0,No,Metropolitian,49
6460e83dd043ebe8d64c76ea,1722,27.0,4.4,Fog,Jam,1,scooter,1.0,No,Metropolitian,35
6460e83dd043ebe8d64cb34a,17178,31.0,4.8,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,30
6460e83dd043ebe8d64ce7ca,30618,35.0,4.9,Fog,Low,1,scooter,0.0,No,Metropolitian,19
6460e83dd043ebe8d64cb7e8,18360,39.0,4.8,Windy,Low,0,motorcycle,0.0,No,Metropolitian,28
6460e83dd043ebe8d64cf028,32760,31.0,4.7,Sandstorms,Medium,1,scooter,1.0,No,Metropolitian,23
6460e83dd043ebe8d64d04b9,38025,25.0,4.8,Cloudy,Low,0,motorcycle,0.0,No,Metropolitian,21
6460e83dd043ebe8d64cce63,24115,34.0,4.3,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,28
6460e83dd043ebe8d64d117e,41294,24.0,4.3,Fog,Jam,2,scooter,0.0,Yes,Metropolitian,41
6460e83dd043ebe8d64cbe59,20009,26.0,4.8,Sandstorms,Jam,0,motorcycle,0.0,No,,15
6460e83dd043ebe8d64d0171,37185,30.0,4.4,Windy,Medium,1,scooter,1.0,No,Metropolitian,31
6460e83dd043ebe8d64cecd2,31906,25.0,4.1,Windy,Low,0,motorcycle,0.0,No,Metropolitian,16
6460e83dd043ebe8d64ce1e6,29110,31.0,4.9,Sandstorms,Low,2,scooter,1.0,No,Metropolitian,24
6460e83dd043ebe8d64d0aa7,39543,21.0,4.8,Stormy,Low,2,scooter,0.0,No,Metropolitian,18
6460e83dd043ebe8d64c9614,9700,27.0,4.9,Stormy,Medium,1,scooter,0.0,No,Metropolitian,21
6460e83dd043ebe8d64d0722,38642,24.0,4.8,Fog,Low,1,scooter,1.0,,Metropolitian,10
6460e83dd043ebe8d64ceb76,31558,39.0,4.7,Sunny,Medium,0,motorcycle,0.0,No,Urban,23
6460e83dd043ebe8d64cef2c,32508,39.0,3.7,Windy,Medium,2,electric_scooter,1.0,No,Metropolitian,32
6460e83dd043ebe8d64cfcd0,36000,20.0,4.7,Windy,Jam,1,motorcycle,1.0,No,Metropolitian,13
6460e83dd043ebe8d64c9850,10272,21.0,4.9,Cloudy,Low,0,motorcycle,,No,Urban,16
6460e83dd043ebe8d64caeb4,16004,29.0,4.3,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,38
6460e83dd043ebe8d64d0617,38375,37.0,4.4,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,33
6460e83dd043ebe8d64d1f0e,44766,31.0,4.8,Sandstorms,Medium,1,motorcycle,1.0,No,Metropolitian,30
6460e83dd043ebe8d64ca5bb,13707,33.0,4.9,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,29
6460e83dd043ebe8d64d1475,42053,21.0,4.6,Fog,Low,0,motorcycle,1.0,No,Metropolitian,17
6460e83dd043ebe8d64c75d3,1443,34.0,3.5,Stormy,Medium,2,scooter,2.0,No,Metropolitian,37
6460e83dd043ebe8d64cecdf,31919,29.0,4.6,Fog,Medium,2,scooter,1.0,No,Metropolitian,33
6460e83dd043ebe8d64cd0b4,24708,36.0,4.5,Stormy,Low,1,scooter,0.0,No,Metropolitian,21
6460e83dd043ebe8d64c73c8,920,23.0,5.0,Sunny,Jam,1,motorcycle,1.0,No,Urban,24
6460e83dd043ebe8d64c7355,805,26.0,3.9,Sunny,Jam,0,motorcycle,0.0,No,Metropolitian,46
6460e83dd043ebe8d64c9faf,12159,24.0,5.0,Sandstorms,Medium,0,motorcycle,0.0,,Urban,10
6460e83dd043ebe8d64d1337,41735,29.0,4.5,Stormy,Jam,0,motorcycle,1.0,No,Urban,29
6460e83dd043ebe8d64ca4db,13483,35.0,5.0,Sunny,Jam,1,scooter,0.0,No,Metropolitian,24
6460e83dd043ebe8d64cfffc,36812,34.0,4.4,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,31
6460e83dd043ebe8d64ce0f2,28866,34.0,4.9,Sandstorms,Low,2,scooter,1.0,No,Metropolitian,28
6460e83dd043ebe8d64ce9af,31103,27.0,4.8,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,16
6460e83dd043ebe8d64cf06b,32827,29.0,4.7,Sandstorms,High,1,motorcycle,0.0,No,Urban,16
6460e83dd043ebe8d64cef8c,32604,21.0,5.0,Cloudy,Medium,1,scooter,1.0,No,Urban,18
6460e83dd043ebe8d64d180f,42975,39.0,4.4,Windy,Low,0,motorcycle,0.0,No,Metropolitian,20
6460e83dd043ebe8d64cb8f5,18629,39.0,4.3,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,20
6460e83dd043ebe8d64cc591,21857,23.0,4.6,Stormy,Low,1,scooter,1.0,No,Urban,14
6460e83dd043ebe8d64c74b1,1153,20.0,4.6,Sunny,Jam,2,scooter,1.0,No,Urban,10
6460e83dd043ebe8d64cc5e8,21944,29.0,4.5,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,40
6460e83dd043ebe8d64cd8b6,26758,32.0,4.0,Cloudy,Medium,2,electric_scooter,2.0,No,Urban,40
6460e83dd043ebe8d64c746c,1084,23.0,4.8,Sunny,Low,1,scooter,0.0,No,Urban,18
6460e83dd043ebe8d64cbde1,19889,30.0,5.0,Fog,Low,2,scooter,0.0,No,Metropolitian,19
6460e83dd043ebe8d64cd9ff,27087,28.0,4.6,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,24
6460e83dd043ebe8d64c7c49,3097,34.0,4.5,Sandstorms,Low,0,motorcycle,0.0,No,Metropolitian,22
6460e83dd043ebe8d64d0f9c,40812,26.0,4.9,Windy,High,1,scooter,1.0,No,Urban,14
6460e83dd043ebe8d64cfe2a,36346,24.0,4.7,Fog,Jam,2,scooter,2.0,No,Metropolitian,42
6460e83dd043ebe8d64caf8b,16219,37.0,4.7,Sunny,Low,0,motorcycle,0.0,No,Metropolitian,23
6460e83dd043ebe8d64cf182,33106,26.0,4.7,Sandstorms,Jam,1,scooter,1.0,No,Metropolitian,24
6460e83dd043ebe8d64c81b9,4489,32.0,4.8,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,41
6460e83dd043ebe8d64ce542,29970,31.0,4.6,Stormy,Medium,1,scooter,1.0,No,Metropolitian,22
